"word","word_count"
"Ux,Mobile,Wireframes,Css3,Illustrator","1"
"Python,Webrtc,Html5,Javascript,Database,Django,Postgresql,Linux,Debugging,Sockets","1"
"Css,Ece,Webdevelopment,Html,Bootstrap,Javascript","1"
"Java","1"
"Algorithms,Database,Java,Xml,Bigdata,Python,Oracle,Nosql","1"
"Biztalkserver,C#,Asp.Net,Webservices,Xml,Xslt,C#,Biztalk,Adapters,Analystprogrammer,Xsd,Biztalkserver,Applicationsupport,Xml,Asp.Net,Debugging","1"
"Orchestration,Docker,Sql,Devops,Linux,Python,Systemmanagement,Ruby,Nosql,Cassandra,Infrastructure","1"
"Projectdocumentation,Sqlserver,Sql,Coding","1"
"Problemsolving,Teamplayer,Javadeveloper,Sql,Springboot,Java,Javaee,Json,Debugging","1"
"Python,Teamplayer,Django,Git,Postgresql,Writtencommunication,Mysql,Mongodb","1"
"Rest,Java,Xml,Json,Api,Sql","1"
"Costing,Verbalcommunication,Teamplayer,Excel,Invoicing","1"
"Imageprocessing,Python,C,Cprogramming,Operatingsystem,Teamplayer,Database,Mysql,Unix","1"
"Windowsos,C,C,Win32Sdk,Xml","1"
"Python,Django,Api,Sql,Nosql","1"
"Rest,Securitycompliance,Python,Svn,Problemsolving,Database,Django,Git,Linux,Mysql","1"
"Docker,Linux,Softwareengineer,Mongodb","1"
"C,Programming,Pl/Sql,Java,Agiledevelopment,Cprogramming,Seniorsoftwareengineer,Database","1"
"Javascript,Sql,Java,Technicalskills,Pl/Sql,Soap","1"
"Sop,Qms,Documentation,Audit,Excel,Communicationskills","1"
"Mvcframework,Css,Mobile,Html,Javascript,Jquery","1"
"Hibernate,Javadeveloper,Spring,Multimedia,Advancedjava,Java,Infrastructure,Servlets,Debugging,Mysql","1"
"Css,Html5,Bootstrap,Ajax,Javascript,Jquery,Xml,Json","1"
"Css,Mobile,Javascript,Java,Mvvm,Webdeveloper,Html,Objectorientedprogramming,Api,Mvc,Angularjs,Ionicframework","1"
"Orchestration,Dbms,Docker,Java,Git,Iam,Devops,Linux,Api,Python,Os,Ubuntu,Ruby,Fedora,Infrastructure","1"
"Python,Numpy,Pandas,Oops,Apis,Oraclepl/Sql,Control-M,Plsql,Aix,Database,Pythonscripting,Devops,Linux,Oops,Softwareengineering,Rest,Teamplayer,Svn,Windows,Unix","1"
"Spring,Springboot,Rest,Java,Springmvc,Jsp,J2Ee,Servlets,Hibernate,Ajax","1"
"Communicationskills,Excelknowledge,Mis,Crm,Admin,Erp","1"
"Css,Python,Restapi,Bootstrap,Ajax,Javascript,Javadeveloper,Sql,Nosql,Spring,Springboot,Java,Django,Html,Angularjs","1"
"Css,Joomla,Ajax,Apache,Java,Drupal,Xml,Webdeveloper,Linux,Php,Mysql,Html,Projectlifecycle","1"
"Advancedexcel,Analyst,Experienceworking","1"
"Css,Softwareengineer,Html,Github,Svn,Teamplayer,Extjs,Javascript,Ruby","1"
"Css,Htmldeveloper,Html5,Bootstrap,Jquery,Javascript,Webtechnologies,Html","1"
"Css,Seniorsoftwareengineer,Html,Api,Python,Maven,Javascript,Nosql,Messaging,Soap,Unix,Mockito,Jquery,Docker,Git,Oops,Linux,Mvc,Rest,Junit,Ant,Problemsolving,Gradle,Django","1"
".Net,Sql,Javascript,Queryoptimization,C#/Vb,Css,Html5,Sqlserverdevelopment,Vb.Net,Jquery,Database,Asp.Net,Sqldeveloper,Visualbasic,.Netdeveloper,Visualsourcesafe,Productionsupport,Forms","1"
"Pyspark,Python,Sql","1"
"Python,Robot,Selenium,Uiautomationtesting,Oops,Pytest,Qa","1"
"Python,Teamplayer,Iam,Devops,Infrastructure","1"
"Algorithms,Restapi,Storage,Sql,Elasticsearch,Oop,Database,Shellscripting,Mysql,Mongodb,Rest,Python,Problemsolving,Nosql,Django,Sqldatabase","1"
"Datamodeling,Econometrics,Statistics,Mathematics,Excel","1"
"Excel,Filing,Gst,Tax,Ca","1"
"Teamplayer,Invoicereconciliation,Excel","1"
"Dataanalysis,Excel,Eyefordetail,Dataaccuracy,Msexcelfunctions,Macros,Sql,Vba,Analyst","1"
"Rest,Css,Mobile,Javascript,Git,Html,Angularjs","1"
"Javadeveloper,Docker,Spring,Security,Java,Api","1"
"Rest,Xml,Json,Debugging,Problemsolving,Soap","1"
"Wordpress,Joomla,Php,Html","1"
"Python,Javascript,Swrequirements,Swdevelopment,Multithreadedprogramming,Asynchronousprogramming,Sql,Nosqldatabase,Apiservices,Devops,Cloudtechnologies,Linuxos,Scmtools","1"
"Css,Html5,Wordpress,Joomla,Javascript,Jquery,Java,Html,Magento","1"
"Insurancemutualfund,Microsoftofficeexcel","1"
"Rokudevelopment,Brightscript,Scenegraphxml,Javascript,Typescript,Debugging,Writtencommunication","1"
"Accountant,Accountingregulations,Msexcel,Generalledger,Cpaorcma,Gaap","1"
"Monitoringandproblemsolving,Sourcecontrolapplications,Linuxadministration,Scripting,Javascriptandpython,Git,Linuxadministration,Devops,Python,Oracle,Problemsolving,Svn,Javascript,Productionenvironment,Infrastructure,Splunk","1"
"Securitycompliance,Html5,Storage,Security,Database,Debugging,Rest,Python,Mobile,Problemsolving,Javascript,Django,Infrastructure","1"
"Sap,Fi,Sapsd,Edi,Xml,Sapabap,Idoc","1"
"Ubuntu,Database,Devops,Linux,Mysql,Shellscripting","1"
"Businessanalysis,Creditcard,Agile,Devops,Aws,Git,Devops,Softwareengineering,Cloudcomputing","1"
"Css,Html5,Mobile,Javascript,Eclipse,Intellijidea,Html,Api","1"
"Css,Html5,Storage,Database,Security,Html,Javascript,Node.Js","1"
"Businessrequirements,Bi,Dashboards,Database,Advancedexcel,Datavisualization,Sas,Reportinganalyst,Msaccess,Tableau,Vba","1"
"Databasedesign,Sqlserver,Sql,Storedprocedures","1"
"Devops,Aws/Gcp,Ci/Cd,Automation,Cloudfirst,Mysql,Bigdata,Python,Director,Cassandra,Hive,Database,Brewing,Hadoop,Perl,Mongodb,Hbase,Ruby,Infrastructure","1"
"Fundamentals,Xml,Oops,Json,Debugging,Datastructures,Rest,C,Ant,Multimedia,Soap","1"
"Jquery,Xml,Php,Mysql,Api,Magento","1"
"Mobile,Javascript,Reactnative,Redux","1"
"Html5,Angularjs,Css3","1"
"Jdbc,Hibernate,Spring,Java,Xml,J2Ee,Ejb","1"
"Projectmanagement,Planning,Performanceanalysis,Excel,Vba","1"
"C#,Oracle,Informationmanagement,Triggers,Xml,.Net,Asp.Netc#","1"
"Storage,Security,Git,Apache,Devops,San,Python,Interconnect,Systemarchitecture,Infrastructure,Forms","1"
"Hive,Scala,Mockito,Docker,Database,Java,J2Ee,Debugging,Mysql,Hadoop,Bigdata,Mongodb,Junit,Javadeveloper,Nosql,.Net,Hdfs,Unix/Linux,Angularjs","1"
"Git,Xml,Json,Ajax,Javascript,Jquery","1"
"Officesupplies,Excel,Outlook,Word","1"
"Oracle,Informationtechnology,Database,Postgresql,Devops,Infrastructure","1"
"Oraclesqldeveloper,Python,Bi,Mobile,Oraclesql","1"
"Html5,Html,Bootstrap,Jquery,Javascript","1"
"Excel,Msword,Msoffice,Computeroperator,Dataentry","1"
"Internalcontrol,Auditmanager,Audit,Advancedexcel,Reporting","1"
"Javascript,Angularjs,Uidevelopment,Cloudnativeplatform,Restfulwebservices,Css,Html,Api,Webtechnologies,Bootstrap,Git,Softwareengineer","1"
"Python,C,Linux,Adtfdeven,Opencv,Multithreadconcept,Jenkins","1"
"Soa,.Nettechnologies,Docker,Security,Itprojects,Devops,C#,Microsoftazure,Writtencommunication","1"
"Sql,Systemanalysis,Database,Linux,Pl/Sql,Problemsolving,Unix","1"
"Financialproducts,Excel,Finance","1"
"Spring,Springboot,Java,Javadeveloper","1"
"Debugging,Html,Entirehtml","1"
"Javascript,Node.Js,Database,Php","1"
"Securitycompliance,Html5,Storage,Javascript,Javadeveloper,Sql,Database,Java,Git,Php,Mysql,Mvc,Api,Javaprogramming","1"
"Pythonprogramming,Backenddevelopment,Databasemanagement,Cloudplatforms(Aws),Teammanagement,Sql,Docker,Git,Jam,Games,Softwareengineer,Softwareengineering,Simulator,Mobile,Nosql","1"
"Orchestration,Database,Apache,Devops,Mysql,Shellscripting,Python,Maven,Writtencommunication,Infrastructure,Splunk","1"
"Css,Html,Teamplayer,Bootstrap,Javascript,Jquery","1"
"English,Microsoftofficeexcel","1"
"Java,Backenddevelopment,Softwareengineering,Springboot,Cleancode,Datastructures,Collectionframework,Fundamentals,Security,Database,Junit","1"
"Css,Phpdeveloper,Ajax,Jquery,Apache,Xml,Json,Mysql,Html,Mining,Javascript,Php","1"
"Html5,Mobile,Bootstrap,Ajax,Javascript,Jquery,Html","1"
"Developer,Internship,Java","1"
"Security,Devops,Jam,Linux,Games,Perl,Python,Simulator,Mobile,Ruby,Infrastructure,Unix","1"
"Springframework,Javaee,Javadeveloper,Sql","1"
"Dealing,Salesorder,Excel,Advancedexcel,Mis,Pricing,Finance","1"
"Excel,Profit,Reporting,Expenses","1"
"C,Docker,Git,Devops,Linux,Perforce,Rest,Python,Applicationsupport","1"
"Cli,Rest,Html5,Javascript","1"
"Authoring,Javaapplets,Webprogramming,Multimedia,Java,Debugging","1"
"Python,Django,Pytest,Apidevelopment,Restfulwebservices,Informationtechnology,Database,Postgresql,Mysql","1"
"Rest,Androiddevelopment,Eclipse,Java,Xml,Oops,Json,Debugging","1"
"Python,Database,Django,Neo4J,Mining,Webcrawling","1"
"Hibernate,Sql,Spring,Elasticsearch,Database,Java,Postgresql,J2Ee,Multithreading,Datastructures,Jpa,Mysql,Mongodb,Rest,Gradle,Serviceorientedarchitecture","1"
"Node.Js,Css,Database,Postgresql,Html5,Html,Mysql,Javascript","1"
"Oraclepl/Sql,Exceptionhandling,Databasedevelopment,Database,Postgresql,Pl/Pgsql,Linux,Datastructures,Oracle,Windows","1"
"Python,Rdbms,Mysql,Cloudcomputing,Docker,Sql","1"
"Css,Html5,Git,Html,Api,Oojs,Svn,Javascript","1"
"Python,Storage,Sql,Security,Database,Django,Git,Postgresql,Oops,Debugging,Mysql,Api","1"
"Gradle,Orchestration,Groovy,Writtencommunication,Devops,Infrastructure","1"
"Maven,Windows,Javascript,Docker,Elasticsearch,Java,Testingtools,Postgresql,Debugging,Unix","1"
"Agm,Reporting,Dealing,Issue,Collection,Excel,Tally","1"
"Docker,Security,Devops,Technicalskills,Cloudcomputing","1"
"Rest,Oracle,Orchestration,Jee,Messaging,Docker,Nosql,Java,Mysql,Cloudcomputing","1"
"Testdata,Sqlqueries,Testing,Sql","1"
"Python,Django,Webdevelopment","1"
"Rest,Python,Teamplayer,Javascript,Sql,Nosql,Docker,Java,Django,Linux,Mysql,Sockets,Softwaredeveloper","1"
"Security,Java,Git,Xml,Linux,Json,Soap","1"
"Reports,Consultancy,Excel,Ca","1"
"Security,Database,Writtencommunication,Ssrs","1"
"Python,Mobile,Teamplayer,Svn,Security,Git,Softwareengineering","1"
"Rdbms,Docker,Nosql,Security,Gateway","1"
"Devops,Aws,Sqlserver,Docker,Jenkins,Orchestration,Informationtechnology,Intrusiondetection,Docker,Systemadministration,Security,Iam,Devops,Linux,Voip,Cloudcomputing,Python,Microsoftazure,Productionsupport,Infrastructure","1"
"Sqldeveloper,Troubleshooting,Applicationmaintenance","1"
"Insurance,Retaillending,Sensitivityanalysis,Recovery,Creditriskmanagement,Creditcards,Portfolio,Creditrisk,Loans,Collection,Loanorigination,Risk","1"
"Rest,Mockito,Sql,Mvvm,Java,Xml,Json,Mvc","1"
"Docker,Java,Git,Devops,Infrastructure,Linux","1"
"Rest,Python,Database,Django,Api","1"
"Python,Unixadministration,Docker,Git,Postgresql,Devops,Linux,Mysql","1"
"Css,Frontend","1"
"Orchestration,Docker,Security,Node.Js,Devops,Infrastructure","1"
"Docker,Java,Git,Devops,Python,Machinelearning,Infrastructure","1"
"Developer,Reactjs,Javascript","1"
"React.Js,Git,Svn,Javascript","1"
"Rest,Bugfixing,Java,Xml,Json","1"
"Reports,Spreadsheets,Excel,Inventoryrecords,Mis,Stock,Pricing","1"
"Informationsystems,Computerscience,Computerengineering,Softwareengineering","1"
"Powerbi,Sql,Teammanagement,Dataanalysis,Datamanagement,Dataanalytics,Businessrequirements,Consulting,Msaccess,Businessanalytics,Tableau,Datavisualization","1"
"Sqldba,Sqlscriptwriter,Sqljoins,Views,Procs,Storedprocedure(Parameterized),Windowsscripting,Databaseadministrator","1"
"Reports,Excel,Mis,Seniorexecutive,Expenses","1"
"Soa,Security,Devops,Rest,Github,Python,C,Accessmanagement,Infrastructure","1"
"Rest,C,Java,Xml,Mobile,Json,Soap","1"
"Devops,Docker&Kubernetes,Gitops,Configurationmanagement,Ci/Cdpipelines,Orchestration,Java,Postgresql,Linux,Python,Springboot,Infrastructure","1"
"Css,Mobile,Bootstrap,Ajax,Jquery,Javascript,Xml,Html","1"
"Css,Svn,Javascript,Javascriptdeveloper,Git,Html,Angularjs","1"
"Css,Mobile,Html,Softwareengineer","1"
"Project&Programmanagement,Sharedservicefunctions,Currentprojectmanagementmethodologies,Business/Valuecasecreation,Continuousimprovement&Digitaltransformation,Interpersonalskills,Hr,Communication,Sharedservices","1"
"Jdbc,Hibernate,Ajax,Jquery,Javadeveloper,Sql,Springframework,Database,Java,Springmvc,Mvc","1"
"Html5,Teamplayer,Java,Xml","1"
"Rest,Python,Javascript,Nosql,Database,Django,Git,Postgresql,Softwareengineering,Mysql,Shellscripting,Unix/Linux,Mongodb,Middleware","1"
"Tally,E,Emailwriting,Msexcel,Businessadministration,Businessadministration","1"
"Imageediting,Typography,Uidevelopment,Photoshop,Graphics,Userexperience,Webdesign,Xhtml,Newsletters,Webtechnologies,Css3","1"
"Hive,Rest,Algorithms,Python,Rdbms,Machinelearning,Sql,Nosql,Docker,Databasemanagement,Devops,Api,Hadoop,Bigdata,Servicedesign","1"
"Css,Firefox,.Net,Html,Webdevelopment,Api","1"
"Microsoftsql2008,Msacess,Mysql,Coding,Database,Sqldevelopment.","1"
"Python,Rdbms,Machinelearning,Docker,Git,Oops,Debugging,Hadoop,Bigdata","1"
"Pythontestautomation,Flashbootloadertesting,Serialcommunicationprotocols,Requirementsengineering,Scriptinglanguages(Perl,Capl),Testcases,Security,Testingtools,Defectmanagement,Testdesign,Infrastructure,Agile","1"
"Consultant,Storage,Aws","1"
"Datawarehousing,Sql,Database,Git,Xml,Json,Softwareengineering,Mysql,Rest,Python,Odbc,Triggers,Databasedeveloper,Sqlserveradministration,Sqldatabase","1"
"Informationsecurity,Compliance,Riskmanagement,Securitygovernance,Securityassurance,Securitycompliance,Css,Cism","1"
"Imageprocessing,Python,Jsp,Datamining,Jdbc,Hibernate,Machinelearning,Artificialintelligence,Spring,Databasemanagement,Java,Struts,Cloudcomputing","1"
"Devops,Docker,Awsservices","1"
"Excel,Cma,Reporting,Cfa","1"
"React.Js,Jquery,Javascript","1"
"Pyspark,Azure,Python,Sql","1"
"Python,Css,Django,Restapi,Webdevelopment,Html,Angularjs,Javascript,Jquery","1"
"Devopssolution,Automationtools,Continuousintegration,Deploymentanddeployment,Technicalsolutions,Docker,Sql,Git,Linux,Debugging,Softwareengineering,Shellscripting,Maven,Infrastructure","1"
"Oraclepl/Sql,Jsp,Hibernate,Ajax,Jquery,Sql,Spring,Java,Seniorsoftwaredeveloper,Oops,J2Ee,Debugging,Mysql,Mvc,Oracle,Struts,Softwaredeveloper,Ioc,J2Eetechnologies","1"
"Financialanalysis,Mis,Ca,Cfa,Excel,Annualreports","1"
"Java,Html5,Html,Jquery","1"
"Reports,Stock,Reporting,Dealing,Excel,Accountreconciliation","1"
"Css,Html5,Webdevelopment","1"
"Mis,Advanceexcel,Excel","1"
"Devopspractices,Jenkins,Circleci,Codefresh","1"
"Mobile,Security,Devops,Infrastructure,Mysql,Mongodb","1"
"Python,Webdevelopment,Html,Css,Angular,Golang,Ubuntu,Linux","1"
"Fundamentals,Css,Html5,Datastructures,Javascript","1"
"Java,Springmvc,Springboot,Angular,Reactjs,Sqlserver,Db2,Oracle,Nosql,Aws,Azure,Jenkins,Azuredevops,Webarchitecture,Design,Developmenttools,Jsp,Jdbc,Javaservlets,Javabeans/Ejbs,Sql,Javascript,Soap,Struts,Ant,Cvs,Cmp,Weblogic,Db2Sqlscripts,Storedprocedures,Appl","1"
"Algorithms,Css,Html5,Jsp,Hibernate,Jquery,Security,Java,Git,J2Ee,Debugging,Jpa,Mysql,Mvc,Rest,Ubuntu,Maven,Problemsolving,Javadeveloper,Eclipse,Jstl,Unix","1"
"Apachetomcat,Docker,Database,Unixshellscripting,Java,Iam,Devops,Mysql,Python,Solutionarchitect,Os,Nosql,Infrastructure","1"
"Java,Servlets,Sql,Software","1"
"Gwt,Jee,Hibernate,Sql,Javadeveloper,Wicket,Springframework,Memorymanagement,Java,Springmvc,Javaee,Jsf","1"
"Css,Html5,Javascript,Jquery,Backbone.Js,Html","1"
"Vbadeveloper,Macrodevelopment,Advanceexcel","1"
"Java,Devops,Softwareengineering,Mysql,Python,Linux,Perl,Cloudservices,Ruby,Infrastructure","1"
"Java,Html,Ruby","1"
"Css,Java,Mvvm,Debugging,Html","1"
"Tally,Excel,Invoiceing,Generalentry,Bankreconciliation,Billingexecutive,Accounts","1"
"Python,Cloudservices,Unixadministration,Docker,Security,Java,Groovy,Iam,Devops,Infrastructure,Linux,Perl","1"
"Indesign,Dreamweaver,Multimedia,Director,Photoshop,Illustration,Flash","1"
"Reports,Dealing,Verbalcommunication,Excel,Mis","1"
"Spring,Hosting,J2Ee,Javadeveloper","1"
"Accounting,Commerce,Accountingfunctions,Excel,Accountancy,Finance","1"
"Pythontestautomation,Flashbootloadertesting,Serialcommunicationprotocols(Can/Lin/Flexray/Ethernet),Requirementsengineering,Measurement/Testingtools,Scriptinglanguages(Perl/Capl),Qualitymanagement,Agilescrum/Kanbandevelopmentprocess,Ci/Cdconcepts,Defectmanagement","1"
"Python,Os,Django,Git,Linux,Debugging","1"
"Python,Django,Testingtools,Debugging,Storage","1"
"C,Docker,Java,Git,Devops,Python,Svn,Ruby,Infrastructure,Splunk","1"
"Intrusiondetection,Docker,Git,Iam,Linux,Heroku,Api,Github,Python,Ruby,Php","1"
"Css,Html5,Html,Problemsolving,Bootstrap,Javascript","1"
"Ssis,Ssrs,Ssas,.Net,Sql,Bi,Sharepoint,Database,Asp.Net,Oops","1"
"Accounting,Businessmanagement,Excel,Typing,Finance","1"
"Orchestration,Git,Java,Devops,Linux,Bigdata,Infrastructure","1"
"Automationframework,Java,Selenium,Agilemethodology","1"
"Rest,Html5,Mobile,Eclipse,Java,Xml,Json,Debugging,Technicalskills,Soap","1"
"Infrastructureengineer,Storagesystems,Microsoftserver","1"
"Webtechnologies,Linux,Mvc,Javascript","1"
"Powerbi,Sql,Advancedexcel,Hranalytics,Talentanalytics,Visualstudio,Databasemanagement,Bigdata","1"
"Css,Jsp,Javaapplets,Jquery,Spring,Markuplanguages,Java,Xml,Json,Html,Javafx,Bigdata,Problemsolving,Javascript,Javadeveloper,Eclipse,Struts,Webtechnologies,Servlets,Javaprogramming","1"
"Mis,Ca,Cfa,Dealing,Excel,Treasury","1"
",Netangularjs,Javascript,Oojs,Html,Restfulservices,C#,Html5,Seniorsoftwareengineer,Bootstrap,Javascript,Jquery,.Net,Angularjs,C#.Net,Oojs","1"
"Excel,Reports,Mis,Trendanalysis","1"
"Pythonprogramming,Webdevelopment,Restfulapis,Troubleshooting,Security,Css,Javascript,Git,Postgresql,Html,Mysql","1"
"Reports,Sap,Excel,Closing,Icwa,Audit,Reporting,Finance","1"
"Css,Asp.Net,Sharepoint,Websitedevelopment,Macromedia","1"
"Informationtechnology,Sql/Plsql,Java,Devops,Multithreading,C#,Github,.Net,Unix,Jdbc,Docker,Git,Testingtools,Linux,Teamcity,Junit,Splunk,Gateway","1"
"Backup,Configuration,Networking,Windows8,Installation,Lan,Windowsserver","1"
"Java,Sapui5,Html,Jquery","1"
"Computeroperator,Word,Microsoftword,Excel,Microsoftexcel,Hardware,Hardwareengineer","1"
"Dreamweaver,Photoshop,Webdesigner,Illustrator,Flash","1"
"C#,Asp.Net,Mvc,Javascript,Jquery","1"
"Javascript,Jsframeworks,Html5,Css,Angularjs,Css,Softwaretesting,Html5,Seniorsoftwareengineer,Teamplayer,Javascript,Softwaredeveloper,Oojs","1"
"Css,Gif,Html5,Javascript,Node.Js,.Net,Html,Angularjs","1"
"Css,Ado.Net,Ajax,Database,Xml,Asp.Net,Html,Mvc,.Netdeveloper,Teamplayer,Javascript,Visualstudio,Webtechnologies,.Net,C#.Net,Xmlschema","1"
"Python,Sql,Adf,Azuredatafactory,Teammanagement","1"
"Html5,Jsp,Hibernate,Java,Apache,Springmvc,Couchbase,Linux,J2Ee,Debugging,Telecom,J2Eearchitecture,Mysql,Api,Mongodb,Rest,Oracle,Javascript,Nosql,Springboot,Neo4J,Angularjs,Soap,Unix","1"
"Problemsolving,Linuxfundamentals,Networking,Infrastructureascode,Awsecosystem,Docker,Security,Devops,Linux,Debugging,Bigdata,Cli,Python,Infrastructure","1"
"Css,Python,Bootstrap,Storage,Javascript,Jquery,Xml,Devops,Debugging,Html","1"
"Soa,Jquery,Sso,Java,Apache,Xml,Soapwebservices,J2Ee,Javaee,Projectlifecycle,Html,Webdevelopment,Jpa,Mvc,Middleware,Rest,Junit,Weblogic,Problemsolving,Javascript,Springframework,Esb","1"
"Css,Html,Baseduilibrary","1"
"Python,Teamplayer,Api","1"
"Aws,Elasticsearch,Java,Messagequeue,Agile,Algorithms,Sql,Devops,Github,Mq,Maven,Cassandra","1"
"Planning,Cutting,Softwareservices","1"
"Advanceexcel,Excel,Recruitmentssourcing,Talentacquisition,Employeeengagement,Hroperations,Payroll,Payrollprocessing,Induction","1"
"Pythonautomation,Manualtesting,Automationtesting,Testcasedesigndevelopment,Agilesoftwaretesting,Continuousintegration,Performancetesting,Testcases,Ui,Selenium,Linux,Jenkins,Windows","1"
"Springboot,Css,Security,Java,J2Ee,Html,Teamplayer,Javascript","1"
"Css,Java,J2Ee,Html,Javascript","1"
"Css,Restapi,Html5,Bootstrap,Docker,Javascriptdeveloper,React.Js,Grunt,Database,Git,Oops,Json,Rest,Javascript","1"
"Css,Rdbms,Javascript,Xml,Oops,Php,Zend,Mysql,Api,Magento","1"
"Technicalwriting,Userdocumentation,Xml,Trading,Fixprotocol,Seniortechnicalwriter,Technicalwriting,Graphics,Userdocumentation,Xml","1"
"Springboot,Python,Java,Django,Jpa,Hibernate","1"
"Css,Javascript,Php,Html,Webdevelopment,Api","1"
"Hosting,Systemadministration,Database,Mysql,Shellscripting,Python,Infrastructure,Splunk","1"
"Css,Html5,Bootstrap,Javascript,Sql,Git,Html,Angularjs","1"
"Rest,Python,Problemsolving,Sql,Django,Mysql,Mvc,Middleware","1"
"Storage,Docker,Iam,Devops,Linux,Shellscripting,Bigdata,Python,Ubuntu,M2M,Infrastructure,Gateway","1"
"Security,Devops,Linux,Mysql,Docker","1"
"Awsservices,Infrastructuremanagement,Automatingprocesses,Ci/Cdpipelines,Cloudsolutioncomprehension,Storage,Security,Git,Mysql,Teamcity,Api,Globaldelivery,Teamplayer,Gateway","1"
"Restapi,Mobile,Api,Javascript","1"
"React.Js,Mobile,Javascript","1"
"Oraclepl/Sql,Debugging,Programminglanguage","1"
"Reports,Accounting,Businessmanagement,Invoicemanagement,Excel,Filing,Finance,Expenses","1"
"Javadevelopment,Softwaredevelopment,Codeoptimization,Technicalrequirements,Communicationwithclients,Informationtechnology,Hibernate,Sql,Spring,Database,Javaee,Jpa,Mysql,Mvc,Rest,Oracle,Rdbms,Javadeveloper,Springboot,Infrastructure,Soap","1"
"Reportingskills,Excel,Missiondevelopment","1"
",Asp.Netwebdevelopment,Html,.Net,Dotnetdeveloper,Applicationdeveloper,Fresher,Softwareengineer,Mocrosoft","1"
"Html5,Bootstrap,Javascript,Jquery,Html,Webdevelopment","1"
"Python,Mongodb,Javascript","1"
"Ece,T-Sql,Sql,Databasedevelopment,Database,Ssrs,Debugging,Mongodb,Nosql","1"
"Reports,Managementaccounting,Reporting,Cfa,Excel,Cma,Finance","1"
"Accounting,Budgeting,Excel","1"
"Oracle,Oracledeveloper,Pl/Sql,Forms,Pl/Sqldeveloper","1"
"Hive,C,Sql,Java,Linux,Hadoop,Bigdata,C#,Globaldelivery,Python,Edi,Hl7,.Net,Unix","1"
"Excelsheet,Excel,Accounts,Finance,Purchaseassistant","1"
"Html5,Mobile,Ajax,Javascript,Xml,Oops,Games,Debugging","1"
"Oracle,Linux,Debugging,Mysql,Unix/Linux,Sql","1"
"Html5,Oop,Security,Postgresql,Mysql,Rest,Python,Javascript,Django,Soap","1"
"Python,Bi,Jee,Sql","1"
"Css,Git,Html5,Storage,Javascript","1"
"Mobile,Javascript,Sql,Xml,Oops,Json,Html,Technicalskills","1"
"Css,Html5,Wordpress,Bootstrap,Javascript,Jquery,Html","1"
"Java,Xml,Api,Python,Javascript,Servicenow,Soap","1"
"Security,Securityofdata,Knowledgeofmsexcel","1"
"Xml,Asp.Net,Html,Bigdata,Jquery,Javascript","1"
"Php,Javascript,Webapplicationdevelopment","1"
"Css,Restapi,Html5,Ubuntu,Jsp,Maven,Problemsolving,Hibernate,Jquery,Eclipse,Spring,Java,Springsecurity,Git,Springmvc,J2Ee,Debugging,Mysql","1"
"Fundamentals,Javascript","1"
"Sql,Salesforce,Database,Xml,Crm,C,Director,Javascript,.Net,Asp","1"
"Websphere,Soa,Weblogic,Businessrules,Hibernate,Spring,Java,Struts,J2Ee","1"
"Troubleshooting,Coding,Softwaredeployment,Supportreporting,Java,Sql,Database,Devops,Xml,Debugging,Perl,Cloudcomputing,Python,Operatingsystem,Unix/Linux,Soap","1"
"Css,Mobile,Javascript,Grunt,Git,Softwareengineer","1"
"Htmldeveloper,Html5,Mobile,Bootstrap,Javascript,Jquery,Markuplanguages,Html,Webdevelopment","1"
"Excel,Typing,Accounting,Tally","1"
"Fundamentals,Java,Xml,Json,Datastructures,Problemsolving","1"
"Html5,Javascript,Reactdeveloper","1"
"Docker,Java,Git,Devops,Python,Svn,Ruby,Infrastructure,Splunk","1"
"Securitycompliance,Security,Devops,Github,Cloudservices,Accessmanagement,Ado,Infrastructure,Splunk","1"
"Rest,Infrastructure,Technicalskills,Javascript","1"
"Excel,Reports,Reporting,Monthlyreports","1"
"Docker,Devops,Perl,Python,Solutiondelivery,Ruby","1"
"Cakephp,Git,Php,Javascript","1"
"Reports,Closing,Collection,Excel,Accounts","1"
"1)Snowflakedevelopment2)Python3)Etlprocess4)Snowflakeprocedures5)Dataloading","1"
"Dataanalysis,Excel,Audit,Vba,Statistics","1"
"Python,Docker,Ruby,Groovy,Linux","1"
"Cognos,Ssrs,Databasedesigning","1"
"Rdbms,Mvp,Mssqlserver,Sqlserver,Databasedesign,Security","1"
"Css,Html5,Javascript,Node.Js,Database,Html,Api,Angularjs","1"
"Oracle,Rdbms,Dbms,Sql,Databasedevelopment,Database,Postgresql,Mysql,Mongodb","1"
"Laravel,Css,Html5,Oops,Php,Html,Javascript,Crm","1"
"Python,Seniorprogrammer,Machinelearning,Nosql,Mapreduce,Cassandra,Linux,Hdfs,Hadoop,Mongodb,Hbase","1"
"Wordpress,Security,Xml,Json,Html,Mysql,Rest,Javascript,Php","1"
"Excel,Cs,Misreporting,Pivottable,Mismanagement,Reporting","1"
"Python,Html5,Storage,Javascript,Security,Django","1"
"Dataentryoperator,Dataentry,40Wpm,Excel,Msoffice,Powerpoint,Advancedexcel","1"
"Docker,Sql,Git,Devops,Api,Mongodb,Cli,Microsoftazure,Windows,Nosql,Infrastructure","1"
"Oracle,Conference,Javascript,Jquery","1"
